code_commune,commune,population,part_jeunes,part_seniors,indice_jeunesse,annee
62220,Cavron-Saint-Martin,457.0,35.44547908923967,23.28442821284444,1.5222825643485978,2017
62221,Chelers,259.0,33.864541832669346,23.50597609561754,1.4406779661016949,2017
62222,Chériennes,155.0,29.03225806451613,35.483870967741936,0.8181818181818182,2017
62223,Chérisy,293.0,38.59060402684567,20.46979865771809,1.8852459016393484,2017
62224,Chocques,2881.00000000001,34.63569165786691,25.90637099612812,1.336956521739129,2017
62225,Clairmarais,624.0,26.567656765676574,30.198019801980198,0.8797814207650274,2017
62227,Clenleu,195.0,39.19597989949749,21.105527638190942,1.8571428571428583,2017
62228,Clerques,326.999999999999,38.434467442250515,23.443647076519117,1.6394406261449834,2017
62229,Cléty,772.0,39.185750636132255,18.320610687022924,2.1388888888888826,2017
62230,Colembert,942.000000000004,41.482350395609274,16.36947172931379,2.5341288394373995,2017
62231,Colline-Beaumont,137.0,26.277372262773724,37.22627737226277,0.7058823529411765,2017
62232,La Comté,935.0,35.87183981536652,20.719953958015708,1.7312702474171842,2017
62233,Conchil-le-Temple,1135.0,35.43653868761533,22.469506570513992,1.5770946538771597,2017
62234,Conchy-sur-Canche,216.0,31.531531531531527,29.27927927927927,1.076923076923077,2017
62235,Condette,2506.0,27.85315243415802,34.03830806065443,0.8182883939038686,2017
